Assuming rdf:type as type relation
Loading files... 
  Starting train_completed_TransE.txt
  Finished train_completed_TransE.txt, still running: 0
Loaded 75642 facts in 0.56 s using -104 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.051502146	0.545454545	1	12	22	12	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	1	5	7	5	?a
?a  carcinogenesis#mouse_lymph  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.038626609	0.642857143	1	9	14	9	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.030042918	0.4375	0.5	7	16	14	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.030042918	0.4375	0.5	7	16	14	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.75	0.857142857	6	8	7	?a
?h  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.75	0.857142857	6	8	7	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.75	0.857142857	6	8	7	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_f  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.75	0.857142857	6	8	7	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_m  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.75	0.857142857	6	8	7	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.75	0.857142857	6	8	7	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.428571429	0.5	6	14	12	?a
?h  carcinogenesis#salmonella  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.025751073	0.428571429	0.5	6	14	12	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	0.833333333	5	7	6	?a
?h  carcinogenesis#chromaberr  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	0.833333333	5	7	6	?a
?h  carcinogenesis#micronuc_f  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	0.833333333	5	7	6	?a
?h  carcinogenesis#isMutagenic  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	0.833333333	5	7	6	?a
?h  carcinogenesis#micronuc_m  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	0.833333333	5	7	6	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#amesTestPositive  ?b	0.021459227	0.714285714	0.833333333	5	7	6	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_f  ?b   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.25	0.5	2	8	4	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#mouse_lymph  ?b	0.025806452	0.25	0.5	4	16	8	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_m  ?b   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.25	0.5	2	8	4	?a
?g  carcinogenesis#amesTestPositive  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.2	0.5	2	10	4	?a
?g  carcinogenesis#cytogen_ca  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.2	0.5	2	10	4	?a
?g  carcinogenesis#salmonella_n  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.333333333	0.5	3	9	6	?a
?g  carcinogenesis#amesTestPositive  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#mouse_lymph  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.2	0.5	2	10	4	?a
?g  carcinogenesis#cytogen_ca  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.2	0.5	2	10	4	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.25	0.5	2	8	4	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#mouse_lymph  ?b	0.012903226	0.2	0.5	2	10	4	?a
?a  carcinogenesis#salmonella  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.090128755	0.724137931	1	21	29	21	?a
?a  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.060085837	0.823529412	1	14	17	14	?a
?a  carcinogenesis#micronuc_f  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.017167382	1	1	4	4	4	?a
?a  carcinogenesis#micronuc_m  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	1	1	3	3	3	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.028340081	0.318181818	0.5	7	22	14	?a
?a  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#cytogen_ca  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.020242915	0.5	0.714285714	5	10	7	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#drosophila_slrl  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.666666667	1	4	6	4	?a
?a  carcinogenesis#chromex  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.444444444	0.666666667	4	9	6	?a
?a  carcinogenesis#drosophila_slrl  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.444444444	0.571428571	4	9	7	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.115879828	0.402985075	0.6	27	67	45	?a
?g  carcinogenesis#amesTestPositive  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?a  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#chromex  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.012145749	0.5	0.5	3	6	6	?a
?g  carcinogenesis#cytogen_ca  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#salmonella  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#mouse_lymph  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#cytogen_ca  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#amesTestPositive  ?b	0.012875536	0.3	0.5	3	10	6	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.571428571	1	4	7	4	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#drosophila_slrl  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.020242915	0.5	0.625	5	10	8	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_f  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.5	1	4	8	4	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.25	0.5	4	16	8	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#drosophila_rt  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.444444444	0.666666667	4	9	6	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_m  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.5	1	4	8	4	?a
?h  carcinogenesis#micronuc_f  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.571428571	1	4	7	4	?a
?h  carcinogenesis#chromaberr  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.571428571	1	4	7	4	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.571428571	1	4	7	4	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.5	1	4	8	4	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.285714286	0.5	4	14	8	?a
?h  carcinogenesis#salmonella  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.285714286	0.5	4	14	8	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#cytogen_sce  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.185185185	0.533333333	0.784313725	40	75	51	?a
?a  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.175925926	0.513513514	0.76	38	74	50	?a
?a  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#drosophila_slrl  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?a  carcinogenesis#isMutagenic  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.083333333	0.461538462	0.666666667	18	39	27	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.018518519	0.5	0.666666667	4	8	6	?a
?a  carcinogenesis#drosophila_slrl  ?b  ?a  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.018518519	0.8	0.8	4	5	5	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.143518519	0.508196721	0.704545455	31	61	44	?a
?h  carcinogenesis#isMutagenic  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.571428571	1	4	7	4	?a
?h  carcinogenesis#micronuc_m  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.571428571	1	4	7	4	?a
?h  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.5	1	4	8	4	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#drosophila_slrl  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.75	0.75	3	4	4	?a
?a  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.231481481	0.568181818	0.833333333	50	88	60	?a
?a  carcinogenesis#mouse_lymph  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.166666667	0.580645161	0.765957447	36	62	47	?a
?h  carcinogenesis#salmonella  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.018518519	0.285714286	0.5	4	14	8	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?h  carcinogenesis#micronuc_f  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?h  carcinogenesis#isMutagenic  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.25	0.5	4	16	8	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.5	1	4	8	4	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?h  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.375	0.75	3	8	4	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.018518519	0.25	0.5	4	16	8	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_f  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.375	0.75	3	8	4	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.023148148	0.833333333	0.833333333	5	6	6	?a
?a  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.046296296	0.454545455	0.833333333	10	22	12	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.375	0.75	3	8	4	?a
?a  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.023148148	0.357142857	0.625	5	14	8	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#drosophila_rt  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.023148148	0.625	0.625	5	8	8	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.375	0.75	3	8	4	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.051282051	0.454545455	0.769230769	10	22	13	?a
?a  carcinogenesis#drosophila_slrl  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.023148148	0.555555556	0.714285714	5	9	7	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.023148148	0.714285714	0.833333333	5	7	6	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#isMutagenic  ?b	0.016194332	0.5	1	4	8	4	?a
?a  carcinogenesis#salmonella  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.071794872	0.482758621	0.777777778	14	29	18	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#chromaberr  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.030769231	0.352941176	0.666666667	6	17	9	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.018518519	0.285714286	0.5	4	14	8	?a
?h  carcinogenesis#chromaberr  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?h  carcinogenesis#micronuc_m  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.428571429	0.75	3	7	4	?a
?a  carcinogenesis#salmonella  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.055555556	0.413793103	0.857142857	12	29	14	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.375	0.75	3	8	4	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_m  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.013888889	0.375	0.75	3	8	4	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.571428571	1	4	7	4	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.194871795	0.575757576	0.844444444	38	66	45	?a
?a  carcinogenesis#drosophila_rt  ?b  ?a  carcinogenesis#drosophila_slrl  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.01025641	0.5	1	2	4	2	?a
?a  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.256410256	0.454545455	0.746268657	50	110	67	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#drosophila_rt  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.01025641	0.25	1	2	8	2	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#micronuc_m  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.01025641	0.5	1	2	4	2	?a
?a  carcinogenesis#mouse_lymph  ?b  ?a  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.030769231	0.428571429	0.857142857	6	14	7	?a
?a  carcinogenesis#chromex  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.030769231	0.6	0.857142857	6	10	7	?a
?h  carcinogenesis#salmonella  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.214285714	0.5	3	14	6	?a
?h  carcinogenesis#isMutagenic  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.428571429	1	3	7	3	?a
?a  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.444444444	0.8	4	9	5	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_ca  ?b	0.018518519	0.25	0.5	4	16	8	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.375	1	3	8	3	?a
?a  carcinogenesis#chromex  ?b  ?a  carcinogenesis#drosophila_slrl  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.01025641	1	1	2	2	2	?a
?a  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#chromex  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.01025641	0.333333333	0.666666667	2	6	3	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.375	1	3	8	3	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#cytogen_ca  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.205128205	0.454545455	0.740740741	40	88	54	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.214285714	0.5	3	14	6	?a
?g  carcinogenesis#cytogen_ca  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?h  carcinogenesis#cytogen_ca  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.428571429	1	3	7	3	?a
?g  carcinogenesis#salmonella  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?h  carcinogenesis#chromaberr  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.428571429	1	3	7	3	?a
?a  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.138461538	0.442622951	0.75	27	61	36	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#salmonella_n  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?h  carcinogenesis#micronuc_m  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.428571429	1	3	7	3	?a
?h  carcinogenesis#amesTestPositive  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.1875	0.5	3	16	6	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.428571429	1	3	7	3	?a
?g  carcinogenesis#chromaberr  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.8	1	4	5	4	?a
?g  carcinogenesis#amesTestPositive  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#isMutagenic  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.8	1	4	5	4	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?g  carcinogenesis#inBond  ?a  ?g  carcinogenesis#mouse_lymph  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?g  carcinogenesis#cytogen_sce  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.8	1	4	5	4	?a
?h  carcinogenesis#chromaberr  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.375	1	3	8	3	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_m  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.375	1	3	8	3	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#salmonella  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.1875	0.5	3	16	6	?a
?h  carcinogenesis#micronuc_f  ?b  ?a  owl#disjointWith  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.428571429	1	3	7	3	?a
?h  carcinogenesis#cytogen_sce  ?b  ?a  carcinogenesis#inBond  ?h   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.375	1	3	8	3	?a
?g  carcinogenesis#chromaberr  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.8	1	4	5	4	?a
?g  carcinogenesis#isMutagenic  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.8	1	4	5	4	?a
?g  carcinogenesis#cytogen_sce  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.8	1	4	5	4	?a
?g  carcinogenesis#mouse_lymph  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?g  carcinogenesis#amesTestPositive  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?g  carcinogenesis#salmonella_n  ?b  ?g  owl#disjointWith  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.444444444	0.571428571	4	9	7	?a
?a  carcinogenesis#inBond  ?h  ?h  carcinogenesis#micronuc_f  ?b   => ?a  carcinogenesis#cytogen_sce  ?b	0.015384615	0.375	1	3	8	3	?a
?g  carcinogenesis#cytogen_ca  ?b  ?g  carcinogenesis#inBond  ?a   => ?a  carcinogenesis#cytogen_sce  ?b	0.020512821	0.4	0.5	4	10	8	?a
?a  carcinogenesis#hasBond  ?h  ?h  carcinogenesis#inBond  ?b   => ?a  carcinogenesis#hasAtom  ?b	0.837650123	0.704858152	0.99143689	5789	8213	5839	?b
?g  22-rdf-syntax-ns#type  ?b  ?g  carcinogenesis#hasStructure  ?a   => ?a  22-rdf-syntax-ns#type  ?b	0.061862534	0.384355021	0.384355021	2044	5318	5318	?a
